persona_key,tiempo_id,anio,mes,sector_id,condact_id,sexo,ciudad_id,nivel_instruccion,estado_civil,edad,ingreso_laboral,ingreso_per_capita,horas_trabajo_semana,desea_trabajar_mas,disponible_trabajar_mas
7012,202505,2025,5,2,2,1,70150,3,5,26,170.0,62.0,20,3,1
7013,202505,2025,5,0,9,2,70150,3,5,31,0.0,62.0,0,0,0
7014,202505,2025,5,0,0,2,70150,0,0,3,0.0,62.0,0,0,0
7015,202505,2025,5,0,0,2,70150,0,0,2,0.0,62.0,0,0,0
7016,202505,2025,5,2,1,1,70150,3,6,33,540.0,620.0,60,4,0
7017,202505,2025,5,0,9,2,70150,4,6,38,0.0,149.0,0,0,0
7018,202505,2025,5,0,9,2,70150,4,6,15,0.0,149.0,0,0,0
7019,202505,2025,5,0,0,2,70150,3,0,11,0.0,149.0,0,0,0
7020,202505,2025,5,0,0,2,70150,3,0,8,0.0,149.0,0,0,0
7021,202505,2025,5,1,2,2,70150,5,4,65,60.0,680.0,12,2,1
7022,202505,2025,5,1,1,2,70150,5,4,69,750.0,625.0,40,4,0
7023,202505,2025,5,0,7,1,70150,5,6,29,0.0,625.0,0,0,0
7024,202505,2025,5,0,9,1,70150,4,4,79,0.0,1000.0,0,0,0
7025,202505,2025,5,0,9,1,70150,5,6,22,0.0,1000.0,0,0,0
7026,202505,2025,5,1,2,1,70150,5,1,42,350.0,345.0,12,3,1
7027,202505,2025,5,1,1,2,70150,5,1,46,700.0,345.0,40,2,1
7028,202505,2025,5,0,0,2,70150,3,0,9,0.0,345.0,0,0,0
7029,202505,2025,5,0,9,2,70150,4,4,72,0.0,345.0,0,0,0
7030,202505,2025,5,0,9,1,70150,5,1,73,0.0,650.0,0,0,0
7031,202505,2025,5,0,9,2,70150,5,1,64,0.0,650.0,0,0,0
7032,202505,2025,5,0,9,2,70150,3,4,81,0.0,285.0,0,0,0
7033,202505,2025,5,1,2,2,70150,4,6,55,40.0,285.0,9,2,1
7034,202505,2025,5,2,2,1,70150,5,1,52,150.0,264.0,28,2,1
7035,202505,2025,5,2,2,2,70150,3,1,48,200.0,264.0,36,2,1
7036,202505,2025,5,1,1,1,70150,5,5,25,500.0,264.0,32,4,0
7037,202505,2025,5,0,9,2,70150,5,6,23,0.0,264.0,0,0,0
7038,202505,2025,5,1,1,2,70150,5,5,25,470.0,264.0,32,4,0
7039,202505,2025,5,0,9,1,70150,3,4,77,0.0,120.0,0,0,0
7040,202505,2025,5,2,3,1,70150,4,5,44,366.0,112.0,40,2,1
7041,202505,2025,5,0,9,2,70150,3,5,41,0.0,112.0,0,0,0
7042,202505,2025,5,0,0,2,70150,3,0,11,0.0,112.0,0,0,0
7043,202505,2025,5,0,0,1,70150,3,0,9,0.0,112.0,0,0,0
7044,202505,2025,5,0,0,1,70150,0,0,1,0.0,112.0,0,0,0
7045,202505,2025,5,2,4,1,70150,4,6,18,138.0,223.0,8,4,0
7046,202505,2025,5,0,0,2,70150,3,0,11,0.0,223.0,0,0,0
7047,202505,2025,5,2,1,1,70150,4,1,49,500.0,140.0,70,4,0
7048,202505,2025,5,1,1,2,70150,4,1,54,470.0,140.0,40,4,0
7049,202505,2025,5,0,7,2,70150,4,5,23,0.0,140.0,0,0,0
7050,202505,2025,5,0,7,1,70150,4,5,26,0.0,140.0,0,0,0
7051,202505,2025,5,0,7,2,70150,3,6,36,0.0,140.0,0,0,0
7052,202505,2025,5,0,0,1,70150,3,6,12,0.0,140.0,0,0,0
7053,202505,2025,5,0,0,1,70150,3,6,12,0.0,140.0,0,0,0
7054,202505,2025,5,0,0,1,70150,0,0,1,0.0,140.0,0,0,0
7055,202505,2025,5,0,9,2,70150,3,3,55,0.0,150.0,0,0,0
7056,202505,2025,5,1,1,1,70150,4,5,52,880.0,201.0,70,4,0
7057,202505,2025,5,2,2,2,70150,5,5,56,25.0,201.0,8,2,1
7058,202505,2025,5,0,9,2,70150,5,6,30,0.0,201.0,0,0,0
7059,202505,2025,5,0,9,2,70150,5,6,27,0.0,201.0,0,0,0
7060,202505,2025,5,0,0,1,70150,3,0,5,0.0,201.0,0,0,0
7061,202505,2025,5,2,4,2,70150,4,6,49,200.0,140.0,40,4,0
7062,202505,2025,5,2,4,1,70150,4,6,31,240.0,140.0,56,4,0
7063,202505,2025,5,2,4,1,70150,4,5,26,133.0,140.0,70,4,0
7064,202505,2025,5,2,4,1,70150,4,6,24,220.0,140.0,48,4,0
7065,202505,2025,5,2,4,1,70150,4,6,19,133.0,140.0,70,4,0
7066,202505,2025,5,0,9,2,70150,4,5,22,0.0,140.0,0,0,0
7067,202505,2025,5,0,0,1,70150,3,0,5,0.0,140.0,0,0,0
7068,202505,2025,5,2,2,2,70150,4,3,58,110.0,76.0,24,1,1
7069,202505,2025,5,0,9,2,70150,4,2,33,0.0,76.0,0,0,0
7070,202505,2025,5,2,2,2,70150,5,6,28,90.0,76.0,24,1,1
7071,202505,2025,5,0,9,2,70150,4,6,25,0.0,76.0,0,0,0
7072,202505,2025,5,0,0,1,70150,0,0,3,0.0,76.0,0,0,0
7073,202505,2025,5,1,1,2,70150,5,1,60,1010.0,905.0,40,4,0
7074,202505,2025,5,0,9,1,70150,4,1,73,0.0,905.0,0,0,0
7075,202505,2025,5,2,1,2,70150,4,4,41,735.0,735.0,48,4,0
7076,202505,2025,5,1,1,1,70150,4,5,49,550.0,295.0,40,4,0
7077,202505,2025,5,2,4,2,70150,3,5,34,330.0,295.0,40,4,0
7078,202505,2025,5,0,0,2,70150,3,0,8,0.0,295.0,0,0,0
7079,202505,2025,5,2,4,2,70150,4,2,38,288.0,148.0,44,4,0
7080,202505,2025,5,0,9,2,70150,4,6,16,0.0,148.0,0,0,0
7081,202505,2025,5,0,0,1,70150,3,6,13,0.0,148.0,0,0,0
7082,202505,2025,5,1,1,1,70150,3,1,52,682.0,307.0,80,4,0
7083,202505,2025,5,0,4,2,70150,4,1,48,200.0,307.0,50,4,0
7084,202505,2025,5,2,5,2,70150,4,6,21,0.0,307.0,20,4,0
7085,202505,2025,5,2,2,1,70150,3,5,47,280.0,95.0,30,2,1
7086,202505,2025,5,0,9,2,70150,3,5,34,0.0,95.0,0,0,0
7087,202505,2025,5,0,0,2,70150,3,0,10,0.0,95.0,0,0,0
7088,202505,2025,5,0,7,1,70150,5,5,46,0.0,933.0,0,0,0
7089,202505,2025,5,1,1,2,70150,5,5,42,2800.0,933.0,32,4,0
7090,202505,2025,5,0,0,1,70150,3,6,13,0.0,933.0,0,0,0
7091,202505,2025,5,2,2,2,70150,4,6,37,72.0,82.0,7,3,1
7092,202505,2025,5,0,9,1,70150,4,6,19,0.0,82.0,0,0,0
7093,202505,2025,5,0,9,1,70150,4,6,17,0.0,82.0,0,0,0
7094,202505,2025,5,0,0,2,70150,3,0,11,0.0,82.0,0,0,0
7095,202505,2025,5,1,1,1,70150,5,3,43,2490.0,2490.0,40,4,0
7096,202505,2025,5,2,3,2,70150,4,6,50,250.0,266.0,40,3,1
7097,202505,2025,5,0,9,1,70150,5,6,18,0.0,266.0,0,0,0
7098,202505,2025,5,2,4,2,70150,4,6,26,450.0,266.0,50,4,0
7099,202505,2025,5,1,1,1,70150,5,5,42,1517.0,633.0,32,4,0
7100,202505,2025,5,1,1,2,70150,5,5,39,1017.0,633.0,44,4,0
7101,202505,2025,5,0,0,2,70150,3,0,5,0.0,633.0,0,0,0
7102,202505,2025,5,0,9,2,70150,4,6,16,0.0,633.0,0,0,0
7103,202505,2025,5,2,2,2,70150,3,6,75,0.0,143.0,6,3,1
7104,202505,2025,5,0,9,1,70150,3,6,65,0.0,143.0,0,0,0
7105,202505,2025,5,2,2,1,70150,3,6,49,75.0,143.0,6,1,1
7106,202505,2025,5,2,4,1,70150,4,6,19,280.0,143.0,32,4,0
7107,202505,2025,5,2,2,2,70150,3,6,60,460.0,420.0,30,3,1
7108,202505,2025,5,2,1,1,70150,3,6,45,700.0,420.0,50,4,0
7109,202505,2025,5,2,2,1,70150,4,6,25,100.0,420.0,10,3,1
7110,202505,2025,5,2,2,2,70150,3,6,42,270.0,172.0,24,3,1
7111,202505,2025,5,2,2,2,70150,4,5,19,24.0,172.0,4,1,1
7112,202505,2025,5,0,0,1,70150,3,6,14,0.0,172.0,0,0,0
7113,202505,2025,5,0,0,1,70150,3,0,11,0.0,172.0,0,0,0
7114,202505,2025,5,2,1,1,70150,4,5,26,600.0,172.0,48,4,0
7115,202505,2025,5,0,0,1,70150,0,0,2,0.0,172.0,0,0,0
7116,202505,2025,5,2,1,1,70150,3,5,49,600.0,300.0,45,4,0
7117,202505,2025,5,0,9,2,70150,3,5,49,0.0,300.0,0,0,0
7118,202505,2025,5,1,1,1,70150,4,3,61,626.0,626.0,32,4,0
7119,202505,2025,5,0,9,2,70150,3,4,52,0.0,266.0,0,0,0
7120,202505,2025,5,2,4,2,70150,4,6,32,400.0,266.0,40,4,0
7121,202505,2025,5,2,4,1,70150,4,6,28,400.0,266.0,40,4,0
7122,202505,2025,5,2,2,2,70150,4,6,27,176.0,121.0,16,2,1
7123,202505,2025,5,0,0,1,70150,3,0,9,0.0,121.0,0,0,0
7124,202505,2025,5,0,0,1,70150,3,0,8,0.0,121.0,0,0,0
7125,202505,2025,5,2,2,2,70150,3,6,25,260.0,217.0,6,1,1
7126,202505,2025,5,0,0,1,70150,3,0,10,0.0,217.0,0,0,0
7127,202505,2025,5,2,2,1,70150,3,3,64,300.0,600.0,24,1,1
7128,202505,2025,5,2,2,1,70150,3,6,63,200.0,250.0,16,3,1
7129,202505,2025,5,2,2,2,70150,5,6,23,40.0,145.0,10,3,1
7130,202505,2025,5,0,0,2,70150,0,0,2,0.0,145.0,0,0,0
7131,202505,2025,5,0,9,2,70150,5,5,26,0.0,231.0,0,0,0
7132,202505,2025,5,2,1,1,70150,4,5,33,650.0,231.0,40,1,1
7133,202505,2025,5,0,0,1,70150,0,0,0,0.0,231.0,0,0,0
7134,202505,2025,5,0,0,2,70150,3,6,12,0.0,231.0,0,0,0
7135,202505,2025,5,0,9,2,70150,3,3,55,0.0,200.0,0,0,0
7136,202505,2025,5,1,1,1,70150,4,1,43,963.0,192.0,84,4,0
7137,202505,2025,5,0,9,2,70150,4,1,45,0.0,192.0,0,0,0
7138,202505,2025,5,0,9,1,70150,5,6,18,0.0,192.0,0,0,0
7139,202505,2025,5,0,0,2,70150,3,6,13,0.0,192.0,0,0,0
7140,202505,2025,5,0,0,2,70150,0,0,4,0.0,192.0,0,0,0
7141,202505,2025,5,1,1,1,70150,3,6,71,570.0,192.0,40,4,0
7142,202505,2025,5,0,9,2,70150,3,4,46,0.0,192.0,0,0,0
7143,202505,2025,5,0,9,2,70150,4,6,15,0.0,192.0,0,0,0
7144,202505,2025,5,0,9,1,70150,3,1,74,0.0,234.0,0,0,0
7145,202505,2025,5,2,4,2,70150,3,1,63,319.0,234.0,42,4,0
7146,202505,2025,5,2,2,2,70150,3,4,66,-1.0,170.0,7,2,1
7147,202505,2025,5,2,2,1,70150,3,1,45,200.0,93.0,16,3,1
7148,202505,2025,5,2,2,2,70150,3,1,31,100.0,93.0,8,3,1
7149,202505,2025,5,0,9,1,70150,4,6,16,0.0,93.0,0,0,0
7150,202505,2025,5,0,0,2,70150,3,6,13,0.0,93.0,0,0,0
7151,202505,2025,5,0,0,2,70150,3,0,10,0.0,93.0,0,0,0
7152,202505,2025,5,2,4,1,70150,3,6,50,372.0,372.0,50,4,0
7153,202505,2025,5,1,1,1,70150,3,1,57,473.0,157.0,40,4,0
7154,202505,2025,5,1,1,2,70150,3,1,53,473.0,157.0,40,4,0
7155,202505,2025,5,0,9,1,70150,5,6,25,0.0,157.0,0,0,0
7156,202505,2025,5,0,9,2,70150,5,6,22,0.0,157.0,0,0,0
7157,202505,2025,5,0,9,1,70150,5,6,19,0.0,157.0,0,0,0
7158,202505,2025,5,0,9,2,70150,3,6,78,0.0,157.0,0,0,0
7159,202505,2025,5,2,3,2,70150,3,6,37,380.0,139.0,40,3,1
7160,202505,2025,5,0,9,2,70150,4,6,19,0.0,139.0,0,0,0
7161,202505,2025,5,0,9,2,70150,3,6,17,0.0,139.0,0,0,0
7162,202505,2025,5,0,9,2,70150,4,6,15,0.0,139.0,0,0,0
7163,202505,2025,5,0,0,2,70150,3,6,13,0.0,139.0,0,0,0
7164,202505,2025,5,1,1,1,70150,3,1,61,470.0,159.0,40,4,0
7165,202505,2025,5,0,9,2,70150,3,1,58,0.0,159.0,0,0,0
7166,202505,2025,5,0,0,2,70150,3,6,14,0.0,159.0,0,0,0
7167,202505,2025,5,2,4,2,70150,3,6,36,225.0,104.0,24,4,0
7168,202505,2025,5,2,1,1,70150,4,5,20,600.0,104.0,40,4,0
7169,202505,2025,5,0,0,1,70150,3,6,14,0.0,104.0,0,0,0
7170,202505,2025,5,0,0,2,70150,3,0,11,0.0,104.0,0,0,0
7171,202505,2025,5,0,0,2,70150,0,0,4,0.0,104.0,0,0,0
7172,202505,2025,5,0,9,2,70150,4,5,17,0.0,104.0,0,0,0
7173,202505,2025,5,0,0,2,70150,0,0,0,0.0,104.0,0,0,0
7174,202505,2025,5,0,9,1,70150,3,6,15,0.0,104.0,0,0,0
7175,202505,2025,5,0,9,2,70250,3,6,61,0.0,280.0,0,0,0
7176,202505,2025,5,2,1,1,70250,4,6,39,560.0,280.0,45,4,0
7177,202505,2025,5,2,4,2,70250,4,6,37,254.0,123.0,58,4,0
7178,202505,2025,5,0,9,2,70250,4,6,19,0.0,123.0,0,0,0
7179,202505,2025,5,0,0,2,70250,3,6,13,0.0,123.0,0,0,0
7180,202505,2025,5,0,0,2,70250,3,0,11,0.0,123.0,0,0,0
7181,202505,2025,5,2,2,2,70250,3,2,60,40.0,70.0,6,3,1
7182,202505,2025,5,0,9,2,70250,3,6,33,0.0,70.0,0,0,0
7183,202505,2025,5,2,4,1,70250,3,6,25,105.0,70.0,45,4,0
7184,202505,2025,5,2,2,1,70250,3,6,24,50.0,70.0,16,1,1
7185,202505,2025,5,0,7,1,70250,4,6,23,0.0,70.0,0,0,0
7186,202505,2025,5,2,2,1,70250,3,6,22,120.0,70.0,16,3,1
7187,202505,2025,5,0,9,2,70250,3,6,72,0.0,811.0,0,0,0
7188,202505,2025,5,1,1,1,70250,5,2,40,1440.0,811.0,52,4,0
7189,202505,2025,5,2,1,1,70250,4,1,49,470.0,95.0,24,4,0
7190,202505,2025,5,0,9,2,70250,3,1,41,0.0,95.0,0,0,0
7191,202505,2025,5,2,2,1,70250,5,6,24,0.0,95.0,24,3,1
7192,202505,2025,5,0,9,1,70250,4,6,22,0.0,95.0,0,0,0
7193,202505,2025,5,0,9,1,70250,4,6,17,0.0,95.0,0,0,0
7194,202505,2025,5,2,4,2,70250,4,1,30,145.0,159.0,6,4,0
7195,202505,2025,5,2,2,1,70250,4,1,30,330.0,159.0,24,1,1
7196,202505,2025,5,0,0,2,70250,3,0,11,0.0,159.0,0,0,0
7197,202505,2025,5,0,0,1,70250,3,0,6,0.0,159.0,0,0,0
7198,202505,2025,5,0,9,1,70250,3,1,75,0.0,252.0,0,0,0
7199,202505,2025,5,2,4,2,70250,3,1,65,11.0,252.0,6,4,0
7200,202505,2025,5,1,1,1,70250,5,6,27,526.0,252.0,32,4,0
7201,202505,2025,5,0,9,2,70250,3,2,77,0.0,160.0,0,0,0
7202,202505,2025,5,2,1,2,70250,4,4,62,500.0,600.0,40,4,0
7203,202505,2025,5,2,1,1,70250,4,5,65,670.0,308.0,40,4,0
7204,202505,2025,5,2,5,2,70250,3,5,62,0.0,308.0,40,4,0
7205,202505,2025,5,2,4,1,70250,4,6,38,400.0,308.0,40,4,0
7206,202505,2025,5,1,1,1,70250,4,6,35,470.0,308.0,32,4,0
7207,202505,2025,5,2,5,1,70250,4,6,25,0.0,308.0,40,4,0
7208,202505,2025,5,1,4,1,70250,3,6,70,400.0,650.0,40,4,0
7209,202505,2025,5,2,4,2,70250,4,2,56,135.0,217.0,30,4,0
7210,202505,2025,5,2,2,1,70250,4,2,27,300.0,217.0,24,1,1
7211,202505,2025,5,2,2,1,70250,3,1,43,400.0,101.0,32,2,1
7212,202505,2025,5,0,9,2,70250,4,1,47,0.0,101.0,0,0,0
7213,202505,2025,5,0,9,1,70250,5,6,22,0.0,101.0,0,0,0
7214,202505,2025,5,0,9,1,70250,4,6,16,0.0,101.0,0,0,0
7215,202505,2025,5,0,2,1,70250,5,5,65,0.0,88.0,28,2,1
7216,202505,2025,5,2,2,2,70250,4,5,62,230.0,88.0,28,2,1
7217,202505,2025,5,0,2,2,70250,4,6,28,0.0,88.0,20,2,1
7218,202505,2025,5,0,0,1,70250,3,0,7,0.0,88.0,0,0,0
7219,202505,2025,5,0,0,1,70250,0,0,4,0.0,88.0,0,0,0
7220,202505,2025,5,0,0,2,70250,0,0,0,0.0,88.0,0,0,0
7221,202505,2025,5,0,4,2,70250,3,2,69,111.0,111.0,20,4,0
7222,202505,2025,5,2,1,2,70250,3,6,32,720.0,123.0,56,4,0
7223,202505,2025,5,0,9,2,70250,3,6,16,0.0,123.0,0,0,0
7224,202505,2025,5,0,0,2,70250,3,6,14,0.0,123.0,0,0,0
7225,202505,2025,5,0,0,1,70250,3,6,12,0.0,123.0,0,0,0
7226,202505,2025,5,0,0,1,70250,3,0,7,0.0,123.0,0,0,0
7227,202505,2025,5,0,0,2,70250,0,0,3,0.0,123.0,0,0,0
7228,202505,2025,5,0,0,1,70250,0,0,2,0.0,123.0,0,0,0
7229,202505,2025,5,0,0,2,70250,0,0,0,0.0,123.0,0,0,0
7230,202505,2025,5,2,2,1,70250,3,3,69,420.0,540.0,36,2,1
7231,202505,2025,5,2,4,1,70250,3,5,32,328.0,80.0,30,4,0
7232,202505,2025,5,0,9,2,70250,4,5,34,0.0,80.0,0,0,0
7233,202505,2025,5,0,0,1,70250,3,6,14,0.0,80.0,0,0,0
7234,202505,2025,5,0,0,2,70250,3,6,13,0.0,80.0,0,0,0
7235,202505,2025,5,0,0,1,70250,3,0,11,0.0,80.0,0,0,0
7236,202505,2025,5,0,1,1,70250,3,1,70,1252.0,538.0,30,4,0
7237,202505,2025,5,0,1,2,70250,3,1,71,900.0,538.0,42,4,0
7238,202505,2025,5,2,5,1,70250,5,6,22,0.0,538.0,28,4,0
7239,202505,2025,5,2,5,2,70250,5,6,20,0.0,538.0,28,4,0
7240,202505,2025,5,2,4,2,70250,4,6,36,220.0,127.0,24,4,0
7241,202505,2025,5,0,9,1,70250,3,6,15,0.0,127.0,0,0,0
7242,202505,2025,5,0,0,2,70250,3,6,12,0.0,127.0,0,0,0
7243,202505,2025,5,1,1,1,70350,3,5,70,772.0,386.0,40,2,1
7244,202505,2025,5,0,9,2,70350,4,5,57,0.0,386.0,0,0,0
7245,202505,2025,5,1,1,1,70350,3,1,63,980.0,613.0,32,4,0
7246,202505,2025,5,1,1,2,70350,4,1,60,828.0,613.0,32,4,0
7247,202505,2025,5,2,4,2,70350,5,6,37,440.0,613.0,40,4,0
7248,202505,2025,5,0,0,2,70350,3,0,6,0.0,613.0,0,0,0
7249,202505,2025,5,1,1,1,70350,3,1,53,600.0,417.0,40,4,0
7250,202505,2025,5,0,9,2,70350,4,1,52,0.0,417.0,0,0,0
7251,202505,2025,5,1,1,1,70350,4,6,29,570.0,417.0,32,4,0
7252,202505,2025,5,2,1,1,70350,5,6,27,500.0,417.0,40,4,0
7253,202505,2025,5,2,2,1,70350,3,1,52,600.0,125.0,24,1,1
7254,202505,2025,5,0,9,2,70350,3,1,45,0.0,125.0,0,0,0
7255,202505,2025,5,2,2,2,70350,4,6,29,40.0,125.0,10,3,1
7256,202505,2025,5,0,9,2,70350,4,6,27,0.0,125.0,0,0,0
7257,202505,2025,5,2,4,1,70350,4,6,21,300.0,125.0,20,4,0
7258,202505,2025,5,0,0,2,70350,3,0,10,0.0,125.0,0,0,0
7259,202505,2025,5,0,0,1,70350,3,0,10,0.0,125.0,0,0,0
7260,202505,2025,5,0,0,2,70350,0,0,1,0.0,125.0,0,0,0
7261,202505,2025,5,2,1,1,70350,4,5,25,1000.0,333.0,40,4,0
7262,202505,2025,5,0,9,2,70350,5,5,24,0.0,333.0,0,0,0
7263,202505,2025,5,0,0,1,70350,0,0,4,0.0,333.0,0,0,0
7264,202505,2025,5,0,4,2,70350,3,4,68,-1.0,350.0,7,4,0
7265,202505,2025,5,1,1,1,70350,5,1,42,472.0,97.0,40,4,0
7266,202505,2025,5,0,9,2,70350,4,1,37,0.0,97.0,0,0,0
7267,202505,2025,5,0,9,1,70350,3,6,15,0.0,97.0,0,0,0
7268,202505,2025,5,0,0,1,70350,3,0,11,0.0,97.0,0,0,0
7269,202505,2025,5,0,0,1,70350,3,0,7,0.0,97.0,0,0,0
7270,202505,2025,5,2,4,1,70550,3,4,84,30.0,121.0,21,0,0
7271,202505,2025,5,2,1,1,70550,3,5,30,500.0,121.0,48,4,0
7272,202505,2025,5,0,0,1,70550,3,0,10,0.0,121.0,0,0,0
7273,202505,2025,5,0,0,2,70550,0,0,1,0.0,121.0,0,0,0
7274,202505,2025,5,2,4,2,70550,3,5,30,74.0,121.0,14,0,0
7275,202505,2025,5,1,4,1,70550,3,1,87,72.0,161.0,21,0,0
7276,202505,2025,5,0,9,2,70550,3,1,82,0.0,161.0,0,0,0
7277,202505,2025,5,2,4,2,70550,3,6,49,135.0,28.0,35,4,0
7278,202505,2025,5,0,7,2,70550,4,6,25,0.0,28.0,0,0,0
7279,202505,2025,5,0,7,2,70550,4,6,23,0.0,28.0,0,0,0
7280,202505,2025,5,0,0,1,70550,3,6,14,0.0,28.0,0,0,0
7281,202505,2025,5,0,0,2,70550,3,0,9,0.0,28.0,0,0,0
7282,202505,2025,5,2,4,1,70550,4,1,40,360.0,92.0,40,4,0
7283,202505,2025,5,0,9,2,70550,3,1,39,0.0,92.0,0,0,0
7284,202505,2025,5,0,0,2,70550,3,6,14,0.0,92.0,0,0,0
7285,202505,2025,5,0,0,2,70550,3,6,13,0.0,92.0,0,0,0
7286,202505,2025,5,2,4,1,70550,3,1,78,32.0,76.0,14,0,0
7287,202505,2025,5,2,5,2,70550,3,1,65,0.0,76.0,14,0,0
7288,202505,2025,5,0,9,2,70550,3,4,83,0.0,350.0,0,0,0
7289,202505,2025,5,0,1,1,70650,4,6,49,784.0,392.0,40,4,0
7290,202505,2025,5,0,9,2,70650,3,4,83,0.0,392.0,0,0,0
7291,202505,2025,5,1,1,2,70650,3,1,53,1200.0,418.0,48,4,0
7292,202505,2025,5,1,5,1,70650,3,1,53,0.0,418.0,48,4,0
7293,202505,2025,5,2,1,1,70650,5,6,26,473.0,418.0,48,4,0
7294,202505,2025,5,0,9,1,70650,3,6,15,0.0,418.0,0,0,0
7295,202505,2025,5,0,9,2,70650,4,3,57,0.0,745.0,0,0,0
7296,202505,2025,5,1,1,1,70650,5,6,31,790.0,745.0,32,4,0
7297,202505,2025,5,2,2,1,70650,5,1,30,384.0,97.0,30,3,1
7298,202505,2025,5,0,9,2,70650,4,1,34,0.0,97.0,0,0,0
7299,202505,2025,5,0,0,1,70650,3,0,10,0.0,97.0,0,0,0
7300,202505,2025,5,0,0,2,70650,3,0,5,0.0,97.0,0,0,0
7301,202505,2025,5,2,4,2,70650,5,6,68,100.0,97.0,70,4,0
7302,202505,2025,5,2,1,1,70650,4,1,44,720.0,180.0,40,4,0
7303,202505,2025,5,0,9,2,70650,5,1,44,0.0,180.0,0,0,0
7304,202505,2025,5,0,7,1,70650,4,6,27,0.0,180.0,0,0,0
7305,202505,2025,5,0,0,2,70650,3,0,10,0.0,180.0,0,0,0
7306,202505,2025,5,0,9,2,70650,5,6,63,0.0,580.0,0,0,0
7307,202505,2025,5,2,4,1,70650,4,5,40,380.0,126.0,32,4,0
7308,202505,2025,5,2,2,2,70650,4,5,36,0.0,126.0,8,1,1
7309,202505,2025,5,0,0,2,70650,3,6,14,0.0,126.0,0,0,0
7310,202505,2025,5,1,1,2,70650,5,6,64,940.0,410.0,32,4,0
7311,202505,2025,5,0,9,1,70650,3,6,69,0.0,410.0,0,0,0
7312,202505,2025,5,0,9,2,70650,4,3,66,0.0,410.0,0,0,0
7313,202505,2025,5,2,1,1,70650,4,6,61,500.0,410.0,40,4,0
7314,202505,2025,5,0,7,1,70650,4,1,33,0.0,360.0,0,0,0
7315,202505,2025,5,1,1,2,70650,5,1,32,992.0,360.0,32,4,0
7316,202505,2025,5,0,0,1,70650,0,0,4,0.0,360.0,0,0,0
7317,202505,2025,5,2,1,1,70650,3,1,88,605.0,402.0,44,4,0
7318,202505,2025,5,0,9,2,70650,1,1,84,0.0,402.0,0,0,0
7319,202505,2025,5,0,9,1,70650,5,1,65,0.0,442.0,0,0,0
7320,202505,2025,5,0,9,2,70650,4,1,60,0.0,442.0,0,0,0
7321,202505,2025,5,1,1,1,70650,5,6,35,470.0,442.0,32,4,0
7322,202505,2025,5,0,9,2,70650,5,6,21,0.0,442.0,0,0,0
7323,202505,2025,5,0,9,1,70650,3,4,67,0.0,270.0,0,0,0
7324,202505,2025,5,2,1,1,70650,4,6,39,540.0,270.0,32,4,0
7325,202505,2025,5,1,1,1,70650,5,6,68,1300.0,693.0,32,4,0
7326,202505,2025,5,0,9,2,70650,5,6,63,0.0,693.0,0,0,0
7327,202505,2025,5,2,1,1,70650,5,6,25,500.0,693.0,32,4,0
7328,202505,2025,5,0,9,2,70650,4,5,35,0.0,62.0,0,0,0
7329,202505,2025,5,2,4,1,70650,3,5,50,360.0,62.0,24,4,0
7330,202505,2025,5,0,9,2,70650,4,6,18,0.0,62.0,0,0,0
7331,202505,2025,5,0,0,1,70650,3,6,14,0.0,62.0,0,0,0
7332,202505,2025,5,0,0,1,70650,3,0,9,0.0,62.0,0,0,0
7333,202505,2025,5,0,0,2,70650,3,0,5,0.0,62.0,0,0,0
7334,202505,2025,5,2,4,2,70650,4,5,23,156.0,118.0,24,1,2
7335,202505,2025,5,2,2,1,70650,4,5,20,200.0,118.0,30,1,1
7336,202505,2025,5,0,0,2,70650,0,0,3,0.0,118.0,0,0,0
7337,202505,2025,5,1,1,1,70650,5,1,40,1375.0,617.0,32,4,0
7338,202505,2025,5,1,1,2,70650,5,1,39,474.0,617.0,32,4,0
7339,202505,2025,5,0,0,1,70650,3,6,12,0.0,617.0,0,0,0
7340,202505,2025,5,0,9,2,70650,3,4,76,0.0,240.0,0,0,0
7341,202505,2025,5,2,2,1,70650,4,6,24,400.0,240.0,30,3,1
7342,202505,2025,5,1,1,2,70650,5,2,38,900.0,1000.0,40,4,0
7343,202505,2025,5,2,2,2,70650,3,5,63,390.0,265.0,30,1,1
7344,202505,2025,5,2,4,1,70650,3,5,65,200.0,265.0,40,4,0
7345,202505,2025,5,2,1,2,70650,4,2,23,470.0,265.0,40,4,0
7346,202505,2025,5,0,0,2,70650,0,0,3,0.0,265.0,0,0,0
7347,202505,2025,5,2,4,2,70650,4,6,39,360.0,178.0,24,2,2
7348,202505,2025,5,0,0,1,70650,3,6,14,0.0,178.0,0,0,0
7349,202505,2025,5,0,0,1,70650,3,0,6,0.0,178.0,0,0,0
7350,202505,2025,5,2,4,1,70650,3,2,59,350.0,179.0,40,4,0
7351,202505,2025,5,1,1,2,70650,5,2,33,547.0,179.0,32,4,0
7352,202505,2025,5,0,0,2,70650,3,6,14,0.0,179.0,0,0,0
7353,202505,2025,5,0,0,1,70650,3,0,11,0.0,179.0,0,0,0
7354,202505,2025,5,0,0,1,70650,0,0,4,0.0,179.0,0,0,0
7355,202505,2025,5,2,4,2,70653,3,2,46,230.0,226.0,24,4,0
7356,202505,2025,5,0,9,2,70653,5,6,23,0.0,226.0,0,0,0
7357,202505,2025,5,2,4,1,70653,5,6,21,400.0,226.0,40,4,0
